user_id,edit_count,gender,admin_ascention,admin,eigen_central,eigen_central_bin,community,coord_given_all,coord_received_all,coord_given_ingroup,coord_received_ingroup,post_count,italics_freq,bold_freq,link_freq,function_words_freq,avg_length_tokens
Chuck Sirloin,2126,unknown,,False,1.3236799904930432e-06,False,13,0.0,0.0,,,1,,,,57.0,5.0
Marcl1984,73,unknown,,False,,,,nan,nan,,,1,,,,,1.0
Horsemeister,902,unknown,,False,8.807580468049616e-07,False,3,0.0,0.16875,,,4,0.25,,,9.0,2.0
Resolute,36764,male,2007-08-21 00:00:00,True,0.0002760498795503207,False,23,0.0084125277988,0.00315074478729,,,76,0.039473684210526314,,,25.894736842105264,3.4210526315789473
Oliver Pereira,5789,unknown,2003-03-07 00:00:00,True,8.412647858004982e-07,False,31,0.0714285714286,0.0,,,2,,,,30.5,5.0
Mifren,1241,male,,False,1.3769543702423788e-08,False,38,nan,0.0,,,1,,,,34.0,3.0
Thetrueword88,31,unknown,,False,4.954533153370892e-05,False,22,nan,nan,,,2,,,,,0.0
Aridd,9448,unknown,,False,0.00010033046940172221,False,14,0.0259848456927,-0.00661838161838,,,26,0.19230769230769232,,,41.03846153846154,5.653846153846154
Chris Howard,1660,unknown,,False,,,,nan,nan,,,2,,,,3.5,1.5
Papa November,18187,male,,False,5.12438023265935e-05,False,0,0.0925324675325,0.183333333333,,,15,0.3333333333333333,,,17.066666666666666,3.6
LostArtilleryman,445,unknown,,False,,,,0.0,0.0,,,2,,,,40.5,5.5
Pergamino,895,unknown,,False,0.00013799222465154493,False,21,nan,0.0,,,1,,,,22.0,1.0
BTech United,190,unknown,,False,1.6607910345511418e-06,False,11,0.0,0.0,,,3,0.3333333333333333,,,7.333333333333333,1.6666666666666667
Professor Fluffykins,18,unknown,,False,,,,0.0,0.0,,,2,,,,15.0,2.5
YatzSliversword,4,unknown,,False,7.903858203364238e-09,False,12,nan,0.0,,,1,,,,4.0,3.0
Ndenison,7984,unknown,,False,6.821781298929409e-06,False,37,-0.333333333333,-0.25,,,5,,,,8.6,2.2
Wolfer68,40635,unknown,,False,1.198784773512008e-06,False,23,0.0,-0.0416666666667,,,5,0.2,,,36.6,5.4
Sitush,47015,male,,False,0.0015264856244963287,False,0,0.00609674464898,0.0103179408575,,,409,0.05623471882640587,,,28.833740831295845,4.23960880195599
Lazyquasar,267,unknown,,False,,,,0.0,0.0,,,3,,,,95.66666666666667,9.666666666666666
Bkwillwm,7494,unknown,,False,2.1324511163417596e-06,False,43,0.0,0.0833333333333,,,3,,,,23.333333333333332,4.0
777sms,12769,unknown,,False,1.3741666463021254e-10,False,6,0.0,nan,,,1,,,,1.0,1.0
Mr Facts,20,unknown,,False,0.00012111341416203199,False,9,0.0,nan,,,3,,,,,0.0
Tlotoxl,862,unknown,,False,3.9042475107602345e-06,False,36,-0.0416666666667,nan,,,3,,,,49.666666666666664,5.0
Bungle,2693,male,,False,,,,0.0,0.0,,,6,,,,17.5,3.0
Gongwarrior,9,unknown,,False,4.891008383146791e-06,False,39,nan,0.0,,,1,,,,17.0,3.0
Grimhelm,7006,unknown,,False,3.2847354849270577e-06,False,19,0.0125,-0.00416666666667,,,8,,,,21.875,3.125
Neptune 123,723,unknown,,False,8.768129277250242e-08,False,18,nan,0.0,,,1,,,,12.0,2.0
Duk,10888,unknown,2004-12-24 00:00:00,True,2.853398912584882e-05,False,2,0.0510204081633,-0.0583333333333,,,12,0.16666666666666666,,,9.25,2.8333333333333335
Abe.Froman,3341,male,,False,2.1320032705413342e-07,False,9,0.0625,0.0,,,3,,,,11.0,2.6666666666666665
4u1e,15508,unknown,,False,0.002835866263697317,False,21,0.0126834659275,0.00863605764191,,,124,0.1532258064516129,,,24.306451612903224,3.475806451612903
Bellavita,15,unknown,,False,1.855649111588018e-07,False,7,nan,nan,,,1,,,,,0.0
MasterA113,1375,unknown,,False,4.56704675159651e-05,False,9,-0.0255456349206,-0.025,,,11,,,,10.909090909090908,2.727272727272727
Altenmann,141590,unknown,,False,1.065076913572679e-05,False,41,0.0,0.05625,,,6,,,,15.333333333333334,3.0
Jsalims,3,unknown,,False,2.5348379021105725e-05,False,29,nan,0.0,,,1,,,,21.0,2.0
Empathictrust,406,male,,False,4.527128322413119e-06,False,14,nan,-0.0625,,,2,,,,24.5,3.0
Facts707,10338,unknown,,False,1.9822186215452866e-05,False,35,-0.125,nan,,,4,0.75,,,41.25,6.25
Eric Baer,558,unknown,,False,1.0110046284645207e-06,False,6,nan,0.0,,,1,,,,25.0,6.0
Antillarum,29,unknown,,False,3.362209952382107e-06,False,21,nan,0.0,,,1,,,,26.0,4.0
Israguy,126,unknown,,False,3.600344436964049e-07,False,13,nan,0.0,,,1,,,,13.0,2.0
Eternal Equinox,4840,unknown,,False,,,,0.0,nan,,,1,,,,20.0,2.0
Eaefremov,3928,male,,False,6.747646036433361e-06,False,25,-0.0208333333333,0.022619047619,,,8,,,,30.5,2.875
Diletante,1212,unknown,,False,4.250327443870816e-06,False,0,-0.0625,0.0,,,2,,,,26.5,4.5
SietskeEN,628,unknown,,False,2.3810131469125953e-08,False,36,0.0,nan,,,1,,,,,1.0
Krclathrate,350,unknown,,False,5.8912570427062527e-05,False,28,0.0,-0.0666666666667,,,3,,,,5.333333333333333,3.0
Zaphraud,1354,unknown,,False,3.5211997324180956e-06,False,0,nan,0.0,,,2,,,,52.0,2.0
Joaj,37,unknown,,False,9.505960800839991e-07,False,35,nan,-0.0625,,,2,,,,33.0,5.0
Jake Fuersturm,2088,unknown,,False,0.00012895200801882865,False,23,0.0270202020202,0.0737179487179,,,21,0.19047619047619047,,,16.0,3.238095238095238
Psi36,423,unknown,,False,,,,nan,nan,,,3,,,,38.0,3.6666666666666665
RasputinAXP,5494,unknown,2006-04-27 00:00:00,True,1.3416498339145077e-07,False,35,nan,0.0,,,3,,,,12.333333333333334,1.0
Gobledeegooke,120,unknown,,False,,,,0.0,0.0,,,2,,,,31.0,2.0
Retro00064,2713,unknown,,False,0.0001251820545517779,False,5,0.0,0.0,,,4,,,,39.5,5.75
Lugnad,7806,male,,False,1.9851866530133384e-05,False,6,0.0208333333333,0.0291666666667,,,10,,,,7.2,2.2
WereSpielChequers,92190,unknown,2009-02-12 00:00:00,True,0.0013725887879500233,False,0,0.0374313791458,0.0322967370361,,,188,0.0425531914893617,,0.02127659574468085,29.71808510638298,2.547872340425532
Russ Jericho,1439,male,,False,4.483419801730383e-07,False,23,nan,nan,,,3,,,,,0.3333333333333333
Ldavis (Public Policy),0,unknown,,False,6.121761506970686e-05,False,33,0.0,-0.0357142857143,,,6,,,,15.5,3.0
Rwhollywoodfan,337,unknown,,False,6.1016811053969506e-09,False,24,nan,0.0,,,1,,,,28.0,5.0
Rogermx,13822,male,,False,,,,nan,0.0,,,1,,,,26.0,3.0
Teutonic Tamer,8542,unknown,,False,7.930207727108757e-07,False,18,-0.125,-0.125,,,6,,,,7.833333333333333,2.0
Gsorby,0,unknown,,False,1.346649371712455e-06,False,22,0.0,nan,,,1,,,,5.0,2.0
WinfriedSchneider,16,unknown,,False,,,,nan,nan,,,1,,,,5.0,2.0
Dycedarg,11543,male,,False,1.236118756792796e-06,False,0,0.0,0.0,,,2,,,,24.5,2.5
Enzedbrit,1670,unknown,,False,1.3236799904924706e-06,False,13,0.0,0.0,,,3,,,,15.333333333333334,2.6666666666666665
MulgaEscu,74,female,,False,2.8427444698321016e-06,False,19,0.0,-0.285714285714,,,3,,,,9.666666666666666,1.0
Monagz,26,unknown,,False,,,,nan,nan,,,2,,,,0.5,1.0
Epbr123,286957,unknown,2008-06-11 00:00:00,True,6.006581399809851e-05,False,42,0.113541666667,0.0792323995449,0.233333333333,0.127976190476,22,,,,16.954545454545453,2.6818181818181817
Glen Dillon,751,unknown,,False,0.006650512337988099,False,17,-0.0220238095238,0.0201636904762,,,15,0.06666666666666667,,,46.86666666666667,5.933333333333334
Ilikeeatingwaffles,12828,unknown,,False,8.426329831682286e-06,False,38,-0.0261904761905,6.93889390391e-18,,,9,0.1111111111111111,,,38.333333333333336,3.7777777777777777
Slowart,764,unknown,,False,,,,nan,nan,,,1,,,,40.0,5.0
Mpdelbuono,0,unknown,,False,4.0992054092929716e-08,False,39,nan,nan,,,1,,,,23.0,3.0
Leia,193,unknown,,False,,,,0.0,nan,,,1,,,,13.0,3.0
Lasta,266,unknown,,False,,,,nan,nan,,,2,,,,13.0,2.5
Benjamin Mako Hill,3891,male,,False,0.0016820661178391836,False,20,nan,0.0,,,2,,,,5.5,1.5
Raymondluxuryacht,5388,unknown,,False,7.1807309025609325e-06,False,19,nan,0.0,,,1,,,,30.0,4.0
DanielDemaret,2706,unknown,,False,,,,nan,nan,,,2,,,,10.5,1.5
Siamus,80,unknown,,False,2.462717219191987e-06,False,9,nan,nan,,,1,,,,,1.0
Pahoran513,266,unknown,,False,6.847288254175149e-08,False,8,nan,0.0,,,1,,,,35.0,3.0
Melonbarmonster2,2246,unknown,,False,2.2163398013008116e-06,False,39,nan,0.25,,,2,,,,10.5,2.0
J JMesserly,7450,unknown,,False,1.2311206044951343e-06,False,5,0.0,0.375,,,5,,,0.2,23.4,4.4
Ktp72,103,unknown,,False,1.1888961435465958e-05,False,19,0.0,0.0,,,3,,,,32.666666666666664,5.0
ZICO,347,unknown,,False,2.199145201613155e-06,False,2,-0.3,nan,,,2,,,,10.0,3.0
Bagratun,200,unknown,,False,1.661375295669671e-06,False,22,nan,nan,,,1,,,,,1.0
KantElope,68,unknown,,False,,,,0.0,nan,,,1,,,,7.0,1.0
MartinHansV,1843,unknown,,False,,,,nan,nan,,,1,,,,24.0,6.0
Seddon69,1,unknown,,False,1.255408326280409e-06,False,43,-0.0625,0.0,,,4,0.5,,,28.75,2.75
Free Bear,4158,unknown,,False,4.696434726357432e-07,False,23,0.0,0.0904761904762,,,3,,,,7.333333333333333,1.0
Lebanese bebe,263,female,,False,5.283321560686541e-07,False,6,nan,0.0625,,,2,,,,58.0,8.5
CordeliaNaismith,1776,unknown,,False,1.872720176713864e-07,False,0,nan,0.0,,,3,0.3333333333333333,,,28.0,3.3333333333333335
Michael Kowch,15,unknown,,False,5.915202020323398e-08,False,0,nan,0.0,,,1,,,,17.0,1.0
Vriullop,1728,unknown,,False,4.850174885393488e-07,False,1,nan,0.0,,,1,,,,16.0,5.0
Egmontaz,6927,male,,False,3.7504071426656387e-06,False,29,0.0,0.0,,,4,,,,27.25,5.0
George.Hutchinson,150,unknown,,False,7.668806758717044e-08,False,9,0.0625,0.0,,,3,,,,34.666666666666664,6.0
Shrik88music,971,unknown,,False,5.046054906238755e-06,False,27,nan,0.0357142857143,,,4,,,,11.25,0.5
MorelMWilliam,2033,male,,False,1.8712758504608538e-05,False,27,-0.0428571428571,0.0194444444444,,,14,0.07142857142857142,,,27.214285714285715,4.071428571428571
GlitchCraft,166,unknown,,False,1.5913472938471499e-06,False,6,-0.285714285714,0.25,,,2,,,,11.5,1.5
Caltrop,3307,unknown,2004-01-13 00:00:00,True,1.7793689780847065e-05,False,7,0.0696428571429,0.0,,,11,0.09090909090909091,,,13.090909090909092,2.272727272727273
JMF-firefox-test,3,unknown,,False,3.756482872510779e-08,False,0,0.0,nan,,,1,,,,15.0,5.0
Chrisrus,7551,unknown,,False,0.00021946445024106323,False,39,0.00181334075849,0.0351961167414,,,131,0.06870229007633588,,,36.595419847328245,3.6106870229007635
Seduisant,6181,unknown,,False,5.989576465732404e-06,False,32,0.0,-0.222222222222,,,2,,,,10.5,2.0
Mirv,16962,unknown,2004-06-01 00:00:00,True,,,,0.0625,0.0,,,7,0.2857142857142857,,,20.285714285714285,3.5714285714285716
Falcon1978,1,unknown,,False,8.680843240730233e-10,False,40,nan,0.0,,,1,,,,27.0,3.0
Grunty Thraveswain,558,unknown,,False,0.0004150212782516134,False,21,nan,0.0,,,1,,,,29.0,4.0
Feitclub,2957,unknown,,False,2.981578390138907e-08,False,11,0.0,0.0,,,4,,,,25.75,4.25
Primate,2957,unknown,,False,3.486258906049748e-06,False,9,nan,0.0,,,2,,,,2.5,1.0
Cinik,1930,unknown,,False,1.4407642187552797e-07,False,9,0.0,0.0,,,2,,,,4.5,4.0
Wwwwolf,6796,male,2006-06-04 00:00:00,True,0.00015327207079249302,False,32,0.0351533271272,0.0373215632407,,,114,0.21929824561403508,,,22.81578947368421,3.3947368421052633
Mmoyer,1319,unknown,,False,,,,nan,nan,,,1,,,,21.0,4.0
Wiki-uk,15088,male,,False,1.0899849096687436e-05,False,30,-0.00208333333333,-0.0416666666667,,,6,,,,12.333333333333334,2.3333333333333335
Piast,89,unknown,,False,4.742085569164966e-06,False,22,nan,0.0,,,1,,,,40.0,6.0
Wikispott,41,unknown,,False,1.1645611336184717e-06,False,4,nan,nan,,,1,,,,,0.0
Daemonic Kangaroo,62605,male,,False,0.001693636739373137,False,23,0.0281746031746,0.0222734746072,,,37,0.08108108108108109,,,21.08108108108108,2.810810810810811
Doczilla,36341,male,2008-02-15 00:00:00,True,0.00033652407178549274,False,15,0.0636523501541,0.0178001949339,,,56,0.08928571428571429,,,27.428571428571427,3.625
Drumguy8800,12910,unknown,,False,,,,nan,nan,,,,,,,,
Jdaskew,21,unknown,,False,6.8689316873336255e-09,False,0,0.0,0.0,,,2,,,,43.5,4.5
Oldfaw,392,unknown,,False,3.132052003813194e-06,False,6,nan,0.0,,,1,,,,45.0,5.0
Dominus,12431,male,,False,5.830081136859415e-06,False,2,0.0125,0.0,,,7,,,,7.0,2.4285714285714284
Tom94022,2269,unknown,,False,2.749226582314792e-05,False,2,-0.0104166666667,0.0021645021645,,,18,0.1111111111111111,,,30.833333333333332,3.1666666666666665
Michele Laterza,28,unknown,,False,2.9075478408793784e-08,False,23,nan,0.0,,,1,,,,66.0,9.0
Dposse,7440,unknown,,False,0.00021200576745096506,False,39,-0.00818452380952,-0.0229822261072,,,13,,,,29.384615384615383,4.923076923076923
NoIdeaNick,1256,unknown,,False,,,,0.0,0.0,,,3,,,,17.666666666666668,3.0
Kinnernetgal,11,unknown,,False,1.2234956288986128e-08,False,9,nan,0.0,,,1,,,,16.0,2.0
Shahin.shn,5675,male,,False,,,,0.0,0.0,,,2,,,,7.5,1.5
Males,672,unknown,,False,,,,0.0,0.0,,,2,,,,41.0,4.0
CombinationOfTheAbove,14,unknown,,False,3.87319499293481e-07,False,31,nan,0.0,,,1,,,,14.0,3.0
Theamazingspiderman20,714,male,,False,7.811266621588161e-10,False,16,nan,-0.1875,,,2,,,,18.0,2.5
Streamless,249,unknown,,False,8.20011234582982e-08,False,9,nan,0.0,,,1,,,,6.0,1.0
Raaggio,2,unknown,,False,5.4838536314311686e-05,False,13,0.0748299319728,-0.0565476190476,,,10,1.0,,,31.2,4.6
Shir-El too,1615,unknown,,False,1.9356097744357275e-07,False,13,0.0,-0.03125,,,8,0.25,,,26.25,3.875
Flutedude,143,unknown,,False,3.654234044634345e-08,False,2,nan,0.0,,,1,1.0,,,18.0,2.0
GraemeLeggett,55294,unknown,,False,0.00011415258934181554,False,6,0.0321390241257,0.0165404724261,,,80,0.1625,,,23.85,2.55
Prof McCarthy,3593,unknown,,False,1.431429358139859e-07,False,21,nan,0.0,,,1,,,,36.0,5.0
Tarashawne,77,unknown,,False,6.009039556189697e-05,False,21,nan,nan,,,1,,,,,0.0
BrainyBabe,17584,unknown,,False,0.0006840143743343827,False,2,0.0342553660304,0.00894934346736,,,47,0.0851063829787234,,,29.74468085106383,3.74468085106383
Bbeehvh,221,unknown,,False,4.505713522524906e-06,False,43,0.0,0.125,,,2,,,,2.5,0.5
Fentener van Vlissingen,3214,unknown,,False,7.134938272456859e-05,False,34,0.0,0.25,,,5,,,,26.2,3.6
Interferometrist,783,unknown,,False,5.3798094856572105e-06,False,33,0.0,-0.0416666666667,,,3,,,,18.666666666666668,4.0
31337,89,unknown,,False,,,,0.0,nan,,,1,,,1.0,5.0,2.0
Musicalcrossbow,27,unknown,,False,4.4271230122443277e-07,False,11,nan,0.0,,,1,,,,36.0,4.0
Arbero,9467,unknown,,False,8.200410013115553e-07,False,6,0.0,nan,,,1,,,,,1.0
Ploversegg,3107,unknown,,False,1.7776673137887366e-06,False,27,nan,0.0,,,1,,,,19.0,4.0
Stevage,10608,male,,False,0.0005807991158008316,False,36,-0.0109688053761,0.0471848680944,,,46,0.021739130434782608,,,24.76086956521739,3.4782608695652173
Petter Bøckman,5939,unknown,,False,0.0005176229122618582,False,30,0.0714285714286,-0.0625,,,8,0.375,,,28.875,3.75
Homeopathic,339,unknown,,False,0.005148025923138659,False,22,-0.0458333333333,0.0125,,,18,,,,35.55555555555556,3.5555555555555554
Angelwhite01,42,unknown,,False,,,,nan,nan,,,1,,,,,1.0
WarioLoaf,428,unknown,,False,1.0056299288373732e-05,False,15,nan,0.0,,,1,,,,7.0,2.0
Lewismaster,14935,male,,False,6.515067416008046e-07,False,23,0.0,-0.0833333333333,,,3,,,,5.0,1.0
Gallaecio,34,unknown,,False,,,,0.0,0.0,,,2,,,,11.0,3.5
Transmissionelement,710,unknown,,False,,,,0.0,0.0,,,2,,,,26.0,3.5
Flinders Petrie,3750,male,,False,6.986618830987248e-05,False,41,0.105952380952,-0.0277777777778,,,15,0.06666666666666667,,,30.733333333333334,3.6
Foobaz,4728,male,,False,1.1723920899022095e-06,False,2,-0.142857142857,-0.05625,,,7,,,,17.714285714285715,2.7142857142857144
Drake Wilson,284,unknown,,False,2.478576622723227e-06,False,6,0.0,0.0,,,2,,,,38.5,3.0
Supaman89,2454,unknown,,False,2.0835427888466144e-05,False,21,0.0,-0.0208333333333,,,4,0.25,,,56.75,2.25
GamerPro64,6490,male,,False,0.000490917352060133,False,21,0.0102630237087,-0.000991621119325,,,71,0.028169014084507043,,0.014084507042253521,13.816901408450704,2.4788732394366195
E. Fokker,7630,unknown,,False,1.429622899975558e-06,False,12,nan,0.0,,,1,1.0,,,78.0,4.0
Rex071404,7103,unknown,,False,8.228549437139787e-06,False,9,nan,-0.125,,,3,,,,2.0,0.6666666666666666
Stoater P,49,male,,False,1.7554404383581e-06,False,18,-0.214285714286,0.0,,,3,,,,7.666666666666667,1.6666666666666667
Douglasfrankfort,553,unknown,,False,8.992770513113338e-07,False,39,nan,0.0,,,1,,,,24.0,5.0
Tizizano,152,male,,False,6.743211438946658e-08,False,22,nan,nan,,,1,,,,,1.0
ThatPeskyCommoner,14490,unknown,,False,0.0001370911586627715,False,38,0.0867774586525,0.0850400776339,,,30,0.26666666666666666,,,30.966666666666665,3.8333333333333335
Gwandoya,2348,unknown,,False,1.1857354252257842e-05,False,28,nan,0.0,,,1,,,,9.0,3.0
Compwhizii,0,unknown,,False,1.2186488521876779e-05,False,8,nan,0.0714285714286,,,2,1.0,,,7.5,3.0
Masz,90,unknown,,False,,,,0.0,0.0,,,2,0.5,,,37.0,2.5
Psychless,9276,male,,False,0.0006967829387654421,False,4,-0.0694444444444,-0.0166666666667,,,8,,,0.125,20.25,3.625
Doktorspin,1751,unknown,,False,0.0016715833948047789,False,1,nan,-0.25,,,2,,,,32.5,4.5
Luxic,4609,male,,False,6.632022125320509e-08,False,39,0.0,0.0,,,7,0.14285714285714285,,,19.285714285714285,3.2857142857142856
Someguy1221,28748,unknown,2009-03-25 00:00:00,True,8.270332479895928e-05,False,2,0.0238095238095,0.0415178571429,,,12,0.16666666666666666,,,24.333333333333332,3.25
Wejer,222,unknown,,False,4.199831116135012e-05,False,22,nan,0.0,,,1,,,,15.0,2.0
Melbanian,91,unknown,,False,0.00024287288304485565,False,17,nan,0.0,,,2,,,,66.0,4.5
Prisonermonkeys,5414,unknown,,False,6.970080966768199e-06,False,18,-0.104166666667,-0.01875,,,6,,,,21.5,2.6666666666666665
Aecis,36712,unknown,2006-01-14 00:00:00,True,9.761431434922275e-05,False,27,0.0403010136167,0.0531425591952,,,38,,,0.02631578947368421,25.026315789473685,3.8684210526315788
The Mark of the Beast,4849,unknown,,False,0.00010248680488622352,False,42,-0.0416666666667,0.05625,0.0,0.0416666666667,10,0.1,0.1,,8.4,1.5
Lightishdark,45,unknown,,False,3.7358945722472185e-07,False,9,nan,nan,,,1,,,,,1.0
Pramodpotti,55,unknown,,False,9.040711873749324e-07,False,41,nan,nan,,,1,,,,,0.0
Spangineer,16227,unknown,2005-07-04 00:00:00,True,1.429577937422821e-05,False,9,0.0177579365079,0.0103438228438,,,21,0.09523809523809523,,,26.952380952380953,3.9523809523809526
Itai,11360,unknown,,False,1.2801986707121331e-07,False,23,0.166666666667,nan,,,4,,,,13.5,4.5
Angel2001,939,unknown,,False,0.00014944931028561555,False,17,nan,nan,,,1,,,,,0.0
Grahamec,96310,male,,False,0.002492743092394566,False,21,0.0,0.0208333333333,,,6,0.16666666666666666,,,15.666666666666666,1.8333333333333333
Johnkatz1972,3364,unknown,,False,6.842353448715352e-08,False,32,nan,nan,,,1,,,,,0.0
Dgrant,1932,unknown,2003-08-28 00:00:00,True,1.1223303311153011e-07,False,31,-0.047619047619,0.0,,,3,,,,40.666666666666664,5.0
Dainamo,2781,unknown,,False,,,,nan,nan,,,1,,,,16.0,1.0
Rochelleks43,16,unknown,,False,,,,nan,nan,,,1,,,,208.0,23.0
Savidan,44555,unknown,2007-01-02 00:00:00,True,8.113855651245169e-05,False,9,0.0556502525253,0.0441919191919,,,20,0.05,,,27.8,3.05
Brickoceanmonth,131,unknown,,False,6.427430538208738e-08,False,36,0.0,nan,,,1,,,,14.0,4.0
XLerate,31324,male,,False,0.0003631040566019059,False,20,0.0614554527598,0.0394255050505,,,40,0.075,,,19.325,2.4
Poppypetty,1,unknown,,False,2.4662039817827855e-07,False,43,0.0,-0.0625,,,10,0.7,,,40.4,4.0
Pjoef,30895,male,,False,9.554188683047173e-05,False,0,0.105725853094,-0.00892857142857,,,28,0.32142857142857145,0.03571428571428571,,33.035714285714285,5.285714285714286
Zerida,6695,unknown,,False,2.3861231576771005e-05,False,18,-0.04375,0.113095238095,,,10,,,,22.6,4.4
Trasel,4988,unknown,,False,0.0005670751935299942,False,1,0.0,0.00801282051282,,,13,,,,31.53846153846154,4.3076923076923075
Pwimageglow,14493,unknown,,False,5.663209816873002e-08,False,16,nan,nan,,,1,,,,,0.0
Banno,7332,male,2006-01-12 00:00:00,True,0.0009174009118683283,False,1,0.112244897959,0.0249503968254,,,13,0.15384615384615385,,,23.076923076923077,2.923076923076923
CoolKid1993,4196,unknown,,False,4.006519129556552e-06,False,9,0.0,0.0,,,2,,,,15.0,2.0
Marasmusine,31190,unknown,2007-07-31 00:00:00,True,4.0418751828926655e-05,False,16,0.0583333333333,-0.0177140567766,,,17,0.058823529411764705,,,19.11764705882353,2.823529411764706
Silver Edge,24792,unknown,,False,,,,0.0,0.0,,,2,,,,10.0,2.0
Dinoguy1000,17699,male,2009-05-09 00:00:00,True,0.00021345281536976174,False,16,0.0331327501157,0.00286078957275,,,60,0.08333333333333333,,,20.533333333333335,2.7666666666666666
Cuckooroller,1441,unknown,,False,9.73949847085623e-06,False,21,nan,-0.25,,,2,,,,68.5,5.0
EmilJ,9194,male,,False,4.8331113978641163e-05,False,12,0.0559063077445,0.0374007936508,,,27,0.2222222222222222,,,26.0,2.4074074074074074
AnnaBennett,466,unknown,,False,3.164946386172993e-06,False,6,0.0,0.0,,,2,,,,19.5,2.0
Marshaul,116,male,,False,5.980128093720393e-06,False,19,nan,0.0,,,1,,,,36.0,4.0
Giraffedata,32646,unknown,,False,1.591741202348564e-05,False,40,0.0796130952381,-0.025,,,9,,,,12.555555555555555,1.6666666666666667
Juthani1,3,unknown,,False,5.462066746298941e-05,False,0,nan,0.0520833333333,,,5,,,,22.2,4.0
ColtsScore,2184,unknown,,False,9.690477627725994e-08,False,9,0.0,0.0,,,3,,,,10.666666666666666,2.3333333333333335
Cobyjak 01,45,unknown,,False,,,,nan,nan,,,1,,,,33.0,5.0
DeadEyeArrow,29017,unknown,2008-03-20 00:00:00,True,0.0003200712352755353,False,4,-0.00837287712288,0.0270833333333,,,24,,,,13.833333333333334,2.8333333333333335
Nanobear,11974,male,,False,2.3566090237935848e-05,False,43,0.0444333852422,0.00398793458004,,,27,0.07407407407407407,,,24.0,3.5185185185185186
StevenBjerke,398,male,,False,1.128499486897909e-06,False,29,nan,0.0,,,1,,,,2.0,2.0
Hraefen,17856,unknown,,False,3.116752216691518e-05,False,9,0.0476837124863,0.0291666666667,,,20,0.3,,,39.25,4.95
FlieGerFaUstMe262,6269,unknown,,False,,,,nan,nan,,,60,,,,22.483333333333334,3.6666666666666665
Michael Snow,18388,unknown,2004-04-28 00:00:00,True,2.8729158021903128e-05,False,31,0.01875,-0.0119047619048,,,14,0.2857142857142857,,,30.5,3.642857142857143
RkOrton,4009,unknown,,False,5.110423111704314e-07,False,11,-0.0833333333333,0.0,,,2,1.0,,,7.0,2.0
DrKiernan,32823,unknown,2007-06-18 00:00:00,True,0.0007048557649374987,False,40,-0.00107709750567,0.00915216963979,,,25,0.04,,0.04,18.88,2.4
Reasonablelogicalman,429,unknown,,False,4.899232874947302e-05,False,28,nan,-0.145833333333,,,4,,,,36.5,4.25
MostAwesomeDude,90,unknown,,False,1.9266441862054126e-06,False,35,0.0,nan,,,1,,,,16.0,3.0
Redhandedsamm,9,unknown,,False,2.0112598576748595e-05,False,15,nan,0.0,,,1,,,,7.0,2.0
Islescape,3961,unknown,,False,,,,0.0416666666667,0.0416666666667,,,7,,,,12.428571428571429,3.4285714285714284
Vividraise,13,unknown,,False,,,,0.0,0.0,,,2,,,,20.0,3.0
Eric B,934,unknown,,False,,,,0.0,0.0,,,2,,,,19.0,2.5
Hibana,25123,unknown,,False,3.633816712442157e-05,False,32,-0.0208333333333,-0.0625,,,7,0.42857142857142855,,,21.142857142857142,3.2857142857142856
BorgQueen,73194,unknown,2005-12-28 00:00:00,True,0.001125267433344044,False,26,0.0250895693688,0.0216738284112,,,111,0.018018018018018018,,,8.72072072072072,2.2522522522522523
Kordax,33,unknown,,False,8.448403192978671e-06,False,10,nan,nan,,,1,,,,,1.0
AllyUnion,11928,unknown,2004-12-18 00:00:00,True,5.3129801964963966e-05,False,2,0.0376141219891,0.0518476621418,,,26,,,,12.461538461538462,2.8461538461538463
Ceraphim,2,unknown,,False,2.4627172191912393e-06,False,9,nan,0.0,,,1,,,,6.0,3.0
Chabuk,4845,unknown,,False,2.4645540241640244e-05,False,9,0.0,0.0,,,1,,,,16.0,2.0
Sushi654,15,unknown,,False,1.5862614978231883e-06,False,11,nan,0.0,,,1,,,,24.0,3.0
BoldSolitude,545,unknown,,False,0.0002056917211261682,False,17,-1.38777878078e-17,-1.38777878078e-17,,,7,,,,74.0,10.285714285714286
Thecutnut,69,unknown,,False,2.6288843032602438e-08,False,9,nan,0.0,,,1,,,,6.0,1.0
Bellagio99,4708,male,,False,0.00015041688460398526,False,32,0.0826070171658,0.0780253189793,,,35,,,,17.542857142857144,2.942857142857143
HelpMeRhonda213,33,unknown,,False,1.281657852577964e-08,False,6,nan,0.0,,,1,,,,12.0,2.0
Carptrash,14513,unknown,,False,0.0011029394546054326,False,34,0.00240465934058,0.00987649140945,,,121,0.09917355371900827,,,29.041322314049587,4.3884297520661155
Yk Yk Yk,7598,unknown,,False,3.805871800385373e-05,False,0,0.0833333333333,-0.00639880952381,,,11,,,,22.09090909090909,3.909090909090909
PhilbertB,12,unknown,,False,,,,nan,nan,,,2,,,,24.0,3.0
Eaglegrafix,222,unknown,,False,7.303199736119607e-08,False,2,nan,0.0,,,1,,,,3.0,2.0
Codrdan,0,unknown,,False,1.4728142606765262e-05,False,28,-0.0625,-0.0416666666667,,,5,,,,14.4,2.8
PhilipBembridge,1048,unknown,,False,1.349160969473736e-07,False,18,0.0,nan,,,1,,,,,1.0
