user_id,eigen_central,eigen_central_bin,avg_perplexity,n_utts,admin_status,n_content_words,n_tokens,n_types,n_function_words,divergence_articles,divergence_impersonal pronouns,divergence_quantifiers,divergence_auxiliary verbs,divergence_conjunctions,divergence_prepositions,divergence_personal pronouns,divergence_adverbs
Steveo2,0.0008305427472128637,False,901.88503709882207,5,False,103,166,113,71,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Wiglaf,0.000283874936874627,False,782.58278349101761,13,True,517,827,359,371,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Onefortyone,0.004395473696182984,False,35140.664868908978,56,False,4627,6797,1333,2456,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
JumpingCrab,0.0001796916281233349,False,162.60254550831354,2,False,38,71,55,40,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Papita Naranja,0.00010336437500987344,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
Freshfighter9,0.0011129965353684462,False,2659.9255790740735,4,False,145,203,113,66,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Gildir,0.0002014490692658687,False,1324.0906676353704,1,False,22,30,21,10,,-0.0,,,-0.0,-0.0,-0.0,-0.0
205.202.240.117,0,False,326.46551461285571,1,False,13,21,20,9,-0.0,-0.0,,-0.0,,-0.0,-0.0,-0.0
Icsunonove,0.00017552692300494178,False,3423.2924635301156,2,False,51,79,65,30,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,
Mstuczynski,0.00038796522990806035,False,661.79435258631497,1,False,14,22,18,8,,-0.0,,-0.0,-0.0,-0.0,-0.0,
Abe.Froman,0.0023217865911530273,False,1738.6024457822523,3,False,81,112,69,38,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Dogbreathcanada,0.0005912544127234589,False,1449.8747878961788,3,False,154,222,127,82,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Sergeant Gerzi,0.0009694946181297568,False,9794.3793864694217,4,False,39,60,34,21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
ai,0,False,839.74401508864025,4,False,193,297,154,136,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Marionwayne,0.00025271698020402645,False,142.59922252523694,5,False,56,99,65,47,-0.0,-0.0,,-0.0,,-0.0,-0.0,-0.0
Bkessler23,1.420540741671021e-05,False,364.94221929454847,1,False,63,112,73,58,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Kordax,0.0010340892304103871,False,12610.025218179258,1,False,9,9,6,0,,,,,,,,
Edith Sirius Lee 2,0.0010263161572204639,False,265.83010513217135,4,False,148,279,148,150,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Kordas,0.0008206533465960039,False,1667.5794840662659,6,False,346,497,240,171,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
AlexiusHoratius,0.0016490466518365048,False,1002.58383109236,23,True,1108,1852,511,854,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Rasmus Paludan,6.578078393733245e-07,False,537.41149233158444,2,False,26,38,33,13,-0.0,,-0.0,-0.0,,-0.0,-0.0,-0.0
Ani medjool,0.00026474838884815195,False,190.61061195281636,1,False,22,36,30,16,,,,-0.0,-0.0,-0.0,-0.0,-0.0
Bobes66,0.00026924454065444013,False,736.82363509595928,1,False,14,24,19,12,-0.0,,,-0.0,-0.0,-0.0,-0.0,-0.0
72.0.187.239,0,False,1019.7053369363343,1,False,33,51,37,22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Andy Dingley,0.009530770189666143,True,9793.0557862147416,80,False,3040,4753,1385,2016,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Invitrovanitas,0.0012587561267282752,False,3455.4523251739815,2,False,31,41,34,11,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,
AlistairMcMillan,0.00987768164458356,True,9587.436141411572,76,True,2317,3614,1019,1523,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Sfan00 IMG,0.03572155023519975,True,11672.492617073263,170,False,8918,12576,683,4559,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Pryorka82,0.002629634025919243,False,146.08890315831442,1,False,130,218,136,107,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Rogue 9,0.00031710646885417374,False,836.43451570829643,1,False,23,40,36,18,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Orudge,1.4038068973659815e-05,False,359.37294865091332,1,False,21,40,35,22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,-0.0
Amicon,0.0018372708362654222,False,132691.80769716387,5,False,61,91,59,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,-0.0
Saravask,0.00044434283614024024,False,4737.5490181971336,6,True,253,369,198,141,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Tulkolahten,0.00914276447523558,True,7800.8744348534965,20,False,592,847,368,293,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
FeydHuxtable,0.004254117738070966,False,2298.7175680598416,38,False,1588,2651,865,1243,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Jabberjawjapan,0.001068187114804432,False,215.6735329213208,1,False,22,40,34,21,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Darrentzw,0.0012587561267282763,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
Nowhither,0.000143071134265752,False,2860.7665910611613,2,False,35,51,39,16,-0.0,-0.0,,-0.0,-0.0,-0.0,,-0.0
Jill Teed,0.002105730632657687,False,455.22673686609932,1,False,77,122,78,53,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Seanwolfington,0.000808134271434345,False,185.97401042764625,2,False,46,94,68,53,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Gavroche42,0.00023773333587860556,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
Josh Rocchio,0.0001447920480191219,False,3853.5162072593789,8,False,570,847,411,321,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Dissolve,0.000130628228307538,False,471.603109446286,3,False,103,169,109,80,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Kasbee,0.0001223640994937656,False,59.301598686484603,2,False,0,0,0,0,,,,,,,,
Gzornenplatz,2.587218083994074e-06,False,398161.37526398466,1,False,9,10,9,1,,-0.0,,,,,,
Buistr,0.0012376016837962345,False,342.90168092809364,2,False,112,176,115,73,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Sam Spade,0.0017001219764689727,False,2805.1602849756432,31,False,832,1321,522,579,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
985D83E8,0.00011391964877700466,False,1102.4613334211556,1,False,47,65,53,20,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Rbreen,8.85917534467925e-05,False,2358.2885853419061,2,False,59,97,70,42,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Galanskov,0.0002795357909805107,False,236.37462673051607,2,False,138,240,136,118,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
95.147.54.95,0,False,204.43273646499105,1,False,61,93,66,43,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Downsize43,4.186472417549047e-05,False,223.4692458017139,3,False,109,171,96,71,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Belgian man,0,False,17388.314767197116,2,False,45,65,49,22,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Mjpeanut26,0.00023392828947825568,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
Andrew Dalby,0.0037818988294554463,False,27920.172006052453,27,False,1815,2300,505,570,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Ratarsed,0.0012503301559297173,False,960.19426261855051,4,False,165,273,142,132,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
BRUTE,0.0003985449861292655,False,2339.5896973213435,1,False,40,53,39,16,-0.0,,,-0.0,-0.0,-0.0,-0.0,-0.0
Heimstern,0.036153409262424024,True,21755.803629129576,127,True,5529,7665,1425,2503,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Caesar,9.019857750721721e-05,False,13730.258355934697,2,False,30,40,38,12,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Tcncv,0.0016411958757832322,False,758.3324778949783,20,True,831,1211,467,433,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
TransUtopian,0.002546512471404173,False,1116.2583008115105,7,False,195,314,189,138,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Riana dzasta,0.00016684538837075967,False,16422.845274716881,16,True,538,732,188,234,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
талех,0,False,297.85028223099044,4,False,121,204,103,98,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Jasón,0.00010603233069610561,False,326.59880567161269,1,False,80,141,99,68,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Kslotte,0.005501923439344688,False,3182.7457789837822,12,False,250,351,189,114,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Drugonot,0.0005896895304870502,False,2856.7604733265312,2,False,81,130,87,63,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Usgnus,0.002218530398441349,False,1281.934593502096,9,False,112,159,104,53,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Alansohn,0.019311711345680153,True,456.14367314063924,110,False,7635,12784,1685,5850,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Sayyed al afghani,0.00022116886193609058,False,204.39913757239148,2,False,41,64,51,27,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Mouchoir le Souris,3.686283227129228e-05,False,425.30947012165882,4,False,192,323,169,145,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
62.158.122.25,0,False,5551.0685604500168,1,False,20,23,18,4,-0.0,-0.0,,,,-0.0,,-0.0
Sowilo,0.00010072869679131492,False,178.17660414465331,1,False,102,165,105,71,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Onorem,0.013858030729373569,True,922.41372558143951,44,False,1510,2455,735,1074,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
GoldFlower,0.0006605148931944887,False,1773.7706813068348,2,False,13,17,14,5,,-0.0,,,,-0.0,-0.0,-0.0
4wajzkd02,0.0011500274690631185,False,1426.278835862078,4,False,171,259,153,102,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Koffieyahoo,0.00020805304255732912,False,1028.8969495042952,5,False,72,115,78,50,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
HistoricWarrior007,0.0002011512958639006,False,2621.4074846567328,5,False,168,263,150,114,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Vipercat,0.001992945564121267,False,276764.29500675725,1,False,3,3,3,0,,,,,,,,
PranakanLegion,0.00042295884142328806,False,356.26326821645227,2,False,114,198,119,92,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Sylvain1972,0.0044999845330375545,False,20273.968140129502,44,False,1430,2386,705,1108,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Shibboleth,0.00029723698648625486,False,827.20803852125164,1,False,91,138,87,53,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Madman2001,0.006877269082111104,False,11854.460126699389,54,False,1263,1978,677,841,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Alokprasad84,0.00043962852760611826,False,365.65527948515461,2,False,41,68,54,31,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Aditya Kabir,0.013831684649273963,True,6609.7597672898073,63,False,3293,4873,1079,1813,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Ebdavison,2.9862052269834985e-05,False,476.70478551587871,1,False,34,55,42,26,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Miami33139,0.00019243044807453353,False,582.38844491011253,1,False,78,131,81,60,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Dsw,0.0003542537632541974,False,255.20382473194931,2,False,83,150,86,81,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Beyond My Ken,0.01696509571372892,True,8756.9024369605013,126,False,5022,8088,1720,3552,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Schrödinger's Neurotoxin,0.00012122193288199866,False,3228.4366133176504,3,False,104,129,81,35,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Kumaripriya,0.0002317347121475371,False,412.64175884013775,5,False,435,671,349,278,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Attenboroughii,0.0001996895437203663,False,877.52450792167815,2,False,206,324,173,145,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Smb,0,False,2549.0223707050113,3,False,34,41,33,7,,,,-0.0,,,-0.0,-0.0
24.148.0.83,0,False,2032.6472830723922,9,False,433,607,222,214,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
GeeAlice,9.364853593671305e-05,False,920.8853703153801,1,False,84,127,81,57,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
72.244.204.135,0,False,19362.803191585372,1,False,26,31,24,5,-0.0,,,,-0.0,-0.0,,-0.0
Pepso,0.00021161957107033476,False,865.8934538402591,6,False,160,261,165,114,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Intelligent Mr Toad,0.0009095837899589849,False,1049.5063774069167,2,False,150,224,127,86,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Mac520,6.885402494062212e-05,False,271.28782574648039,1,False,15,22,21,7,,,,,-0.0,-0.0,-0.0,-0.0
Somegeek,0,False,491.79415188869632,1,False,5,7,7,2,,,,,,-0.0,,-0.0
Oda Mari,0.004980224781365961,False,17131.755865222472,77,False,3182,4515,1107,1533,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Bryan Tong Minh,0.0003921648599475081,False,272.59219895792734,1,False,71,123,80,56,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
LitAes,9.93040255337261e-05,False,482.63044192362867,1,False,63,113,73,58,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Trafford09,0.002377048963598239,False,14181.727583296084,18,False,294,396,200,118,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
DoctorHver,0.0002635174412230361,False,167.64807327149771,2,False,56,87,68,36,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Urban909,2.8462341265133902e-05,False,425.21516914463268,3,False,19,28,24,11,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Kyle Barbour,0.0015693445377330316,False,4214.8309994445635,8,True,280,460,233,209,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1bevingtonco,0.0008227586041758136,False,131.73959573301019,1,False,36,55,38,20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,-0.0
Vijaypadiyar,0,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
110.37.53.163,0,False,154.45918270669117,1,False,25,40,32,17,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Jared,0.0008130503251771865,False,20764.174115711456,5,False,171,259,147,105,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Joaquin Murietta,0.0015227809463295029,False,1306.426738449801,5,False,103,152,90,60,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Aua,0.0006611816124544453,False,59.301598686484603,3,False,0,0,0,0,,,,,,,,
Tomruen,0.0012240445741546068,False,15045.423108920473,49,False,1935,2879,905,1111,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
DeadSend4,0.0009538810197814039,False,1002.6463266743071,4,False,168,296,162,139,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Simon Burchell,0.004408884895736944,False,3974.528610869012,24,False,920,1438,517,602,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Dr Nat,0.0008645656912283189,False,20156.176618172485,3,False,24,30,26,7,-0.0,-0.0,-0.0,-0.0,,,-0.0,-0.0
Anxietycello,5.752530206705657e-05,False,6659.7253519758433,1,False,16,20,18,4,-0.0,,,,-0.0,-0.0,,
Hwlester,0.00012174034985052095,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
Phil Wardle,5.524006166350716e-05,False,4936.0374776348071,1,False,14,18,17,6,-0.0,,,,-0.0,-0.0,,-0.0
24.216.240.41,0,False,1750.8538439198801,2,False,50,66,52,19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Xagent86,0.00026086055704323334,False,757.46865070267347,2,False,105,157,89,58,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
D. Recorder,0.0015261536367564244,False,609.71489309323101,4,False,132,196,68,78,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Zephyur,0.00038796522990806084,False,154.94675847364385,1,False,48,86,60,43,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
SebastianHelm,0.01050928422890504,True,3135.8260084186545,38,True,1639,2588,792,1086,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Peak,2.5077116349020788e-05,False,614.0952707966668,3,False,119,197,116,86,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Lilashad,1.6036422023163598e-05,False,1539.4200340673351,2,False,19,29,23,11,-0.0,,,-0.0,-0.0,-0.0,-0.0,-0.0
Al-minar,0.0010970919909573666,False,92537.532345629239,3,False,61,89,68,31,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Snowchicken,0.0007470053387289522,False,190.94292405981702,1,False,55,92,70,39,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
147.70.242.41,0,False,497.21534596364484,1,False,31,43,33,14,-0.0,-0.0,,-0.0,,-0.0,,-0.0
Amandajm,0.02350645363367819,True,6400.4141302458902,147,False,3527,5844,1508,2650,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Feťour,0,False,460.63554928521575,2,False,63,96,80,36,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Subman758,0.0014726241820665475,False,1051.4355406723207,1,False,50,85,61,46,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Rio de oro,0.0010921173963790434,False,6756.5183668286145,6,False,154,219,107,76,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Chuser,0.000113919648777005,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
Iammadeofjelly,0.00041841776406066356,False,831.76638085448553,1,False,25,53,40,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Ling.Nut2,0.018038656210250626,True,52108.539896339673,51,False,1742,2677,733,1069,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
MirelesJ,8.727726718046032e-06,False,138.73441978068828,1,False,35,64,45,33,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Luxem,0.0004469624260877468,False,627.47795609950344,2,False,127,203,109,87,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Pkeets,0.0048405270554616135,False,31686.840897530834,9,False,195,302,167,123,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Gaimhreadhan,0.0001055982387573836,False,1912.7067805521306,1,False,58,70,53,14,,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Dylankidwell,0.0005500990354368731,False,145.91804138725095,1,False,21,34,32,14,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
HarisM,0.00017026982636261348,False,373.43408308128943,1,False,16,24,23,10,,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
America's Wang,0.0019929455641212674,False,2097.5907494428338,1,False,18,30,28,12,,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Dreadlady,0,False,3709.8593554119693,3,False,76,121,83,52,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Helge.at,0,False,909.73132405223623,2,False,64,92,67,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Betacommand2,0.005696701092834685,False,8095.7643962872771,8,False,215,353,209,168,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Borisblue,0.005648375536554288,False,479.61120871528294,10,True,259,445,227,211,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
JodyB,0.0042792480298566495,False,1132.6645388829236,16,True,426,715,335,332,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Bubba hotep,0.008909860735987065,True,7454.4820667315716,33,True,1297,2013,663,858,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
IceUnshattered,0.00014630449757453392,False,884.79740031063022,2,False,36,55,43,19,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Blarcrean,0.00010193267430061132,False,1487.8089352204379,1,False,55,74,58,21,-0.0,-0.0,,-0.0,,-0.0,-0.0,-0.0
A Cool Editor,0.0037993456120689584,False,263.16852964277473,2,False,35,52,40,19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Mrmoocow,0.002329096405613729,False,2670.5394238265258,7,False,316,468,203,178,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
98.204.240.195,0,False,665.33338347818506,1,False,36,55,48,21,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Andeggs,0.00103127246726958,False,363.03136852774685,1,False,22,32,31,14,-0.0,-0.0,,-0.0,-0.0,-0.0,,-0.0
Acabashi,0.002631968892287885,False,3543.7816987387932,28,False,1227,2014,680,933,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Dravecky,0.007471749165825094,False,382596.23212343297,14,True,190,252,129,71,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
NearTheZoo,0.0014829762698100176,False,689.27863135412338,14,False,1105,1832,570,842,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Smith609,0.003702212854802928,False,27429.849327078839,50,True,2055,2891,716,957,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Context23,6.859272959522614e-05,False,124.98348218327187,1,False,47,79,58,39,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Abce2,0.006024461168177606,False,157431.14594538283,35,False,1854,2153,350,337,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Boringbob4wk,0.0006231602881782384,False,354.45106123407317,1,False,64,108,75,49,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
WolfmanSF,0.011497986780045195,True,21875.80832670175,91,False,3087,4999,1276,2236,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Shem Daimwood,0,False,1268.1824772820662,1,False,51,70,44,22,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
ObsessiveMathsFreak,0.00012136607839189834,False,16104.679822815779,1,False,34,40,24,7,-0.0,,-0.0,-0.0,-0.0,,,-0.0
Bastin,0.002422942958339647,False,6007.9425238395224,11,False,457,698,305,278,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Jones3sg,0.00010083909405196556,False,143.44062453007976,2,False,24,49,41,30,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Mathieugp,0.0035108180548268993,False,867.27260061520565,26,False,1195,1742,592,635,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Somno,0.02028927977577364,True,7940.3115834998407,274,True,10194,15643,2486,6315,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Congressionalstaff,0.0022289787018435372,False,154.64786245579327,1,False,246,410,201,202,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
JGG59,0.0016455464001246436,False,161.38616074145855,3,False,63,114,59,60,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
AusBrian,7.843098190611447e-05,False,167.58006224161522,2,False,74,146,87,81,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Isis4563,0.0001498823395938556,False,1136.3312103538394,2,False,286,342,78,66,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Tvwade,0.0013048175942037652,False,373.29267967467155,2,False,57,70,43,17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Big Bird,0.0009179590030696351,False,99989.352217428503,7,False,198,338,189,153,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Claptonn,0.00046842214246180784,False,1308.6254287099387,1,False,23,34,28,13,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Dasani,0.0018412239415147196,False,482676.76122791891,2,False,101,130,75,41,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Dukeford,0,False,171.35366705544229,2,False,36,64,51,31,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Creamy3,0.0011988115184211657,False,2035.1821585790362,1,False,14,23,21,9,-0.0,-0.0,,-0.0,-0.0,,-0.0,
85.5.180.9,0,False,1249.65455262468,1,False,60,95,66,41,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Michael Bednarek,0.006032731618942077,False,3485.8746223380454,47,False,1880,2678,827,918,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Andormarketing,0.0005486050487483949,False,59.301598686484603,4,False,0,0,0,0,,,,,,,,
Stefan64,3.6970323540013316e-05,False,725.53511016421999,1,False,47,72,53,33,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Tó campos,0.0005425506652514044,False,13.031002755165527,1,False,1,1,1,0,,,,,,,,
Someone42,0.0003132466997582005,False,927.40961225154388,1,False,51,69,50,20,-0.0,-0.0,-0.0,-0.0,,-0.0,-0.0,-0.0
Tmcsheery,0.0010703402788854526,False,215.03109221836439,1,False,23,41,35,21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
KovacsUr,0.0005597163823373246,False,1221.0853620066691,1,False,20,29,26,11,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
